chaju_id,credit_class,score_risk,gender,age,agegroup,job,edu,dwell_type,house_type,marriage,income_home_grp,income_ind_grp,expenditure_grp,child_cd,no_child,flag_priv_biz_cd
C-1605,C04,357,남성,77,70대,무직/기타,고등학교 졸업,자가,단독주택,기혼,400-499만원,모름/무응답,99만원 이하,N,3,N
C-1606,C04,367,여성,72,70대,전업주부,초등학교 졸업,자가,아파트,기혼,99만원 이하,모름/무응답,99만원 이하,N,2,N
C-1607,C05,498,남성,33,30대,무직/기타,대학원 졸업,월세,연립/다세대/빌라,미혼,99만원 이하,모름/무응답,99만원 이하,Y,0,N
C-1608,C05,478,여성,30,30대,학생(재수생포함),대학원 재학,자가,연립/다세대/빌라,미혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-1609,C05,441,여성,52,50대,기능/노무직,전문대학 졸업,자가,아파트,기혼,600-699만원,200-299만원,100-199만원,N,2,N
C-1610,C06,548,여성,36,30대,판매/서비스직,전문대학 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,N,1,N
C-1611,C05,478,남성,37,30대,판매/서비스직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,99만원 이하,N,2,N
C-1612,C04,345,남성,29,20대,학생(재수생포함),고등학교 졸업,자가,아파트,미혼,600-699만원,모름/무응답,99만원 이하,Y,0,N
C-1613,C04,381,남성,55,50대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,600-699만원,모름/무응답,99만원 이하,N,2,Y
C-1614,C04,305,여성,29,20대,사무직,대학교 졸업,자가,아파트,미혼,500-599만원,200-299만원,99만원 이하,Y,0,N
C-1615,C05,424,남성,63,60대,행정관리/전문직,대학교 졸업,자가,아파트,기타(이혼/별거/사별),500-599만원,500-599만원,100-199만원,N,2,N
C-1616,C07,644,남성,64,60대,기능/노무직,고등학교 졸업,자가,단독주택,기타(이혼/별거/사별),300-399만원,200-299만원,99만원 이하,N,1,N
C-1617,C04,358,남성,44,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,800-899만원,500-599만원,200-299만원,N,2,N
C-1618,C05,451,여성,52,50대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,700-799만원,모름/무응답,100-199만원,N,1,N
C-1619,C03,267,남성,76,70대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,400-499만원,100-199만원,N,2,N
C-1620,C04,318,남성,43,40대,사무직,대학교 졸업,전세,아파트,기혼,500-599만원,300-399만원,100-199만원,N,1,N
C-1621,C05,460,남성,21,20대,기능/노무직,고등학교 졸업,전세,단독주택,미혼,500-599만원,200-299만원,200-299만원,Y,0,Y
C-1622,C04,368,남성,32,30대,사무직,대학교 졸업,전세,단독주택,미혼,400-499만원,400-499만원,100-199만원,Y,0,N
C-1623,C05,434,남성,61,60대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기혼,200-299만원,모름/무응답,99만원 이하,N,2,N
C-1624,C04,398,여성,38,30대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,N,2,N
C-1625,C04,378,여성,38,30대,무직/기타,대학교 졸업,자가,단독주택,기혼,300-399만원,모름/무응답,99만원 이하,N,2,N
C-1626,C04,314,남성,61,60대,무직/기타,대학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,99만원 이하,N,1,N
C-1627,C05,441,남성,54,50대,사무직,대학교 졸업,자가,단독주택,기혼,900-999만원,400-499만원,200-299만원,N,2,N
C-1628,C04,375,남성,26,20대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,미혼,900-999만원,300-399만원,100-199만원,Y,0,N
C-1629,C05,457,여성,70,70대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),100-199만원,100-199만원,99만원 이하,N,2,N
C-1630,C06,504,남성,67,60대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-1631,C05,474,남성,63,60대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,99만원 이하,N,3,N
C-1632,C05,401,여성,56,50대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,800-899만원,300-399만원,200-299만원,N,2,N
C-1633,C05,491,남성,57,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,500-599만원,500-599만원,100-199만원,N,2,N
C-1634,C05,418,남성,48,40대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-1635,C04,378,여성,39,30대,전업주부,고등학교 졸업,전세,아파트,기혼,400-499만원,모름/무응답,99만원 이하,N,2,N
C-1636,C04,341,남성,55,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,800-899만원,500-599만원,100-199만원,N,2,N
C-1637,C06,521,남성,54,50대,판매/서비스직,고등학교 졸업,자가,아파트,미혼,300-399만원,300-399만원,100-199만원,Y,0,N
C-1638,C05,418,남성,48,40대,사무직,대학원 졸업,자가,아파트,기혼,500-599만원,500-599만원,300-399만원,N,2,N
C-1639,C07,631,남성,50,50대,기능/노무직,고등학교 졸업,월세,기타,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-1640,C07,624,남성,64,60대,행정관리/전문직,대학원 졸업,자가,연립/다세대/빌라,기혼,700-799만원,700-799만원,300-399만원,N,2,N
C-1641,C05,441,여성,56,50대,전업주부,대학교 졸업,자가,단독주택,기혼,500-599만원,모름/무응답,100-199만원,N,2,N
C-1642,C03,295,남성,26,20대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,미혼,900-999만원,300-399만원,100-199만원,Y,0,N
C-1643,C04,394,남성,61,60대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,200-299만원,100-199만원,N,2,N
C-1644,C03,278,남성,49,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,100-199만원,N,2,N
C-1645,C06,521,여성,50,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,100-199만원,N,2,N
C-1646,C05,471,여성,50,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,600-699만원,100-199만원,100-199만원,N,2,N
C-1647,C06,581,남성,52,50대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-1648,C04,338,여성,35,30대,전업주부,전문대학 졸업,자가,아파트,기혼,500-599만원,모름/무응답,100-199만원,N,3,N
C-1649,C05,434,남성,68,60대,무직/기타,중학교 졸업,자가,아파트,기혼,200-299만원,모름/무응답,100-199만원,N,2,N
C-1650,C05,414,남성,66,60대,무직/기타,중학교 졸업,자가,아파트,기혼,99만원 이하,99만원 이하,99만원 이하,N,1,N
C-1651,C05,455,남성,26,20대,학생(재수생포함),대학원 재학,자가,아파트,미혼,600-699만원,모름/무응답,100-199만원,Y,0,N
C-1652,C04,368,남성,49,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,100-199만원,N,2,N
C-1653,C07,631,여성,51,50대,전업주부,고등학교 졸업,자가,단독주택,기혼,400-499만원,모름/무응답,100-199만원,N,2,N
C-1654,C06,538,남성,43,40대,기능/노무직,고등학교 재학,전세,연립/다세대/빌라,기혼,400-499만원,300-399만원,99만원 이하,N,2,N
C-1655,C05,431,남성,50,50대,기능/노무직,전문대학 졸업,전세,단독주택,기혼,400-499만원,300-399만원,200-299만원,N,1,N
C-1656,C05,444,여성,61,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,700-799만원,모름/무응답,99만원 이하,N,2,N
C-1657,C07,624,남성,64,60대,무직/기타,대학교 졸업,자가,아파트,기혼,100-199만원,100-199만원,99만원 이하,N,2,N
C-1658,C04,374,여성,66,60대,전업주부,중학교 졸업,자가,단독주택,기혼,300-399만원,모름/무응답,99만원 이하,N,3,N
C-1659,C04,354,여성,66,60대,전업주부,초등학교 졸업,자가,아파트,기혼,200-299만원,모름/무응답,99만원 이하,N,2,N
C-1660,C05,448,여성,30,30대,학생(재수생포함),대학원 재학,자가,연립/다세대/빌라,미혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-1661,C06,544,남성,62,60대,무직/기타,고등학교 졸업,자가,아파트,기타(이혼/별거/사별),200-299만원,200-299만원,99만원 이하,N,2,N
C-1662,C03,241,남성,58,50대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,800-899만원,300-399만원,99만원 이하,N,3,N
C-1663,C06,518,남성,48,40대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,500-599만원,300-399만원,99만원 이하,N,2,N
C-1664,C04,367,여성,72,70대,전업주부,초등학교 졸업,자가,아파트,기혼,99만원 이하,모름/무응답,99만원 이하,N,2,N
C-1665,C05,425,남성,26,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,모름/무응답,99만원 이하,Y,0,N
C-1666,C05,468,남성,44,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,600-699만원,600-699만원,300-399만원,N,1,N
C-1667,C06,515,여성,28,20대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,미혼,600-699만원,100-199만원,99만원 이하,Y,0,N
C-1668,C05,458,남성,40,40대,기능/노무직,고등학교 졸업,전세,연립/다세대/빌라,미혼,300-399만원,300-399만원,100-199만원,Y,0,N
C-1669,C04,365,남성,27,20대,기능/노무직,전문대학 졸업,전세,아파트,미혼,500-599만원,200-299만원,99만원 이하,Y,0,N
C-1670,C04,318,여성,44,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,99만원 이하,N,2,N
C-1671,C06,508,여성,34,30대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,모름/무응답,100-199만원,N,1,N
C-1672,C06,590,여성,21,20대,학생(재수생포함),전문대학 재학,자가,아파트,미혼,600-699만원,모름/무응답,99만원 이하,Y,0,Y
C-1673,C05,474,여성,67,60대,판매/서비스직,중학교 졸업,자가,상가주택,기혼,800-899만원,100-199만원,100-199만원,N,2,N
C-1674,C06,511,여성,58,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,800-899만원,200-299만원,100-199만원,N,1,N
C-1675,C04,368,남성,49,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,100-199만원,N,2,N
C-1676,C05,408,남성,44,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,600-699만원,600-699만원,300-399만원,N,1,N
C-1677,C04,365,여성,81,80대이상,학생(재수생포함),고등학교 졸업,자가,연립/다세대/빌라,미혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-1678,C04,351,남성,53,50대,사무직,대학교 졸업,자가,아파트,기혼,600-699만원,600-699만원,300-399만원,N,3,N
C-1679,C06,548,남성,37,30대,기능/노무직,전문대학 졸업,전세,단독주택,기혼,400-499만원,200-299만원,99만원 이하,N,1,N
C-1680,C05,491,여성,52,50대,전업주부,고등학교 졸업,자가,단독주택,기혼,200-299만원,모름/무응답,99만원 이하,N,2,N
C-1681,C07,608,남성,38,30대,판매/서비스직,고등학교 졸업,전세,연립/다세대/빌라,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-1682,C05,424,여성,60,60대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,700-799만원,200-299만원,300-399만원,N,2,N
C-1683,C04,351,여성,56,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,N,1,N
C-1684,C06,534,남성,69,60대,판매/서비스직,중학교 졸업,자가,연립/다세대/빌라,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-1685,C05,417,여성,71,70대,전업주부,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),99만원 이하,모름/무응답,99만원 이하,N,2,N
C-1686,C04,388,여성,39,30대,판매/서비스직,전문대학 졸업,자가,단독주택,기혼,400-499만원,200-299만원,99만원 이하,Y,0,N
C-1687,C06,588,남성,43,40대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,200-299만원,200-299만원,100-199만원,N,2,N
C-1688,C04,344,여성,64,60대,전업주부,중학교 졸업,자가,아파트,기혼,600-699만원,모름/무응답,100-199만원,N,2,N
C-1689,C05,401,여성,51,50대,판매/서비스직,고등학교 졸업,전세,연립/다세대/빌라,기혼,600-699만원,200-299만원,99만원 이하,N,2,N
C-1690,C05,401,남성,53,50대,사무직,대학교 졸업,자가,아파트,기혼,600-699만원,600-699만원,300-399만원,N,3,N
C-1691,C06,538,여성,37,30대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,99만원 이하,N,2,N
C-1692,C05,458,여성,42,40대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,모름/무응답,100-199만원,N,2,N
C-1693,C04,304,여성,61,60대,전업주부,고등학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,99만원 이하,N,2,N
C-1694,C05,458,남성,49,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,N,2,N
C-1695,C03,297,남성,73,70대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,200-299만원,N,2,N
C-1696,C04,357,남성,79,70대,판매/서비스직,대학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,300-399만원,99만원 이하,N,2,N
C-1697,C03,295,여성,29,20대,사무직,대학교 졸업,자가,아파트,미혼,500-599만원,200-299만원,99만원 이하,Y,0,N
C-1698,C04,381,여성,53,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,99만원 이하,N,1,N
C-1699,C05,488,여성,46,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,99만원 이하,N,2,N
C-1700,C04,398,여성,39,30대,판매/서비스직,전문대학 졸업,자가,단독주택,기혼,400-499만원,200-299만원,99만원 이하,Y,0,N
C-1701,C03,297,남성,73,70대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,200-299만원,N,2,N
C-1702,C06,578,남성,42,40대,판매/서비스직,전문대학 졸업,전세,아파트,기혼,500-599만원,200-299만원,200-299만원,Y,0,N
C-1703,C04,390,여성,22,20대,학생(재수생포함),대학교 재학,자가,단독주택,미혼,400-499만원,모름/무응답,99만원 이하,Y,0,N
C-1704,C06,501,남성,56,50대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,600-699만원,200-299만원,99만원 이하,N,2,N
C-1705,C04,361,여성,54,50대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,500-599만원,200-299만원,99만원 이하,N,2,N
C-1706,C05,438,남성,45,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,400-499만원,100-199만원,N,2,N
C-1707,C06,575,남성,25,20대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-1708,C04,358,여성,42,40대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,800-899만원,400-499만원,100-199만원,N,1,N
C-1709,C06,541,여성,57,50대,전업주부,고등학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,100-199만원,N,2,N
C-1710,C06,514,여성,63,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,400-499만원,200-299만원,100-199만원,N,2,N
C-1711,C05,428,남성,48,40대,기능/노무직,고등학교 졸업,전세,연립/다세대/빌라,기혼,400-499만원,200-299만원,100-199만원,N,2,N
C-1712,C05,471,여성,52,50대,전업주부,고등학교 졸업,자가,단독주택,기혼,200-299만원,모름/무응답,99만원 이하,N,2,N
C-1713,C04,328,여성,42,40대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,모름/무응답,100-199만원,N,2,N
C-1714,C05,478,남성,30,30대,판매/서비스직,전문대학 졸업,전세,연립/다세대/빌라,미혼,300-399만원,300-399만원,100-199만원,Y,0,N
C-1715,C04,334,여성,60,60대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,모름/무응답,100-199만원,N,2,N
C-1716,C06,524,여성,68,60대,전업주부,초등학교 졸업,영구임대,아파트,기타(이혼/별거/사별),99만원 이하,99만원 이하,99만원 이하,N,2,N
C-1717,C04,318,남성,31,30대,사무직,대학원 졸업,자가,단독주택,미혼,500-599만원,200-299만원,99만원 이하,Y,0,N
C-1718,C06,558,남성,33,30대,사무직,대학교 졸업,전세,오피스텔,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-1719,C05,418,여성,42,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,N,2,N
C-1720,C04,357,여성,77,70대,전업주부,중학교 졸업,자가,아파트,기혼,100-199만원,모름/무응답,99만원 이하,N,3,N
C-1721,C04,388,여성,43,40대,판매/서비스직,전문대학 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,N,2,N
